ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
4566	FBgn0030685	Graf	chrX	-	15757855	15758317	15756078	15756236	15760239	15760649	4566	47,71,63	0,0,0	95,82,51	0,0,2	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.927	0.024	1.0	1.0	1.0	1.0	1.0	0.927	chrX:-:15756078-15756236:15757855-15758317:15760239-15760649	47,71,63	95,82,53	pass
4567	FBgn0030685	Graf	chrX	-	15757855	15758317	15756078	15756236	15760124	15760194	4567	43,62,54	0,0,0	87,75,41	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.978,1.0,1.0	0.007	1.0	1.0	1.0	0.978	1.0	1.0	chrX:-:15756078-15756236:15757855-15758317:15760124-15760194	43,62,54	88,75,41	pass
4568	FBgn0030685	Graf	chrX	-	15754084	15754415	15753908	15754014	15754485	15754772	4568	141,230,154	0,0,0	293,200,191	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002	1.0	1.0	1.0	0.993	1.0	1.0	chrX:-:15753908-15754014:15754084-15754415:15754485-15754772	141,230,154	294,200,191	pass
4569	FBgn0030685	Graf	chrX	-	15760124	15760194	15757855	15758317	15760251	15760649	4569	6,5,8	0,3,0	13,9,3	0,0,1	143	74	0.332218594741	1.0	1.0,0.463,1.0	1.0,1.0,0.608	-0.048	1.0	0.463	1.0	1.0	1.0	0.608	chrX:-:15757855-15758317:15760124-15760194:15760251-15760649	6,8,8	13,9,4	fail
456	FBgn0010051	Itp-r83A	chr3R	+	5531413	5531440	5531201	5531343	5531659	5532306	456	0,2,0	3,2,7	0,0,1	9,2,5	100	74	1.0	1.0	0.0,0.425,0.0	0.0,0.0,0.129	0.099	0.0	0.425	0.0	0.0	0.0	0.129	chr3R:+:5531201-5531343:5531413-5531440:5531659-5532306	3,4,7	9,2,6	fail
4571	FBgn0037659	Kdm2	chr3R	+	9053535	9053759	9052494	9052627	9057929	9058090	4571	87,82,52	1,0,0	109,110,100	1,1,0	148	74	1.0	1.0	0.978,1.0,1.0	0.982,0.982,1.0	0.005	0.978	1.0	1.0	0.982	0.982	1.0	chr3R:+:9052494-9052627:9053535-9053759:9057929-9058090	88,82,52	110,111,100	pass
4572	FBgn0037659	Kdm2	chr3R	+	9053535	9053759	9052494	9052575	9057929	9058090	4572	68,66,32	2,0,0	71,97,82	2,0,0	148	74	1.0	1.0	0.944,1.0,1.0	0.947,1.0,1.0	-0.001	0.944	1.0	1.0	0.947	1.0	1.0	chr3R:+:9052494-9052575:9053535-9053759:9057929-9058090	70,66,32	73,97,82	pass
4576	FBgn0030512	CG9940	chrX	-	13707595	13707714	13701096	13701353	13718128	13718285	4576	60,32,38	0,2,0	49,75,92	1,0,4	148	74	0.428906495469	1.0	1.0,0.889,1.0	0.961,1.0,0.92	0.003	1.0	0.889	1.0	0.961	1.0	0.92	chrX:-:13701096-13701353:13707595-13707714:13718128-13718285	60,34,38	50,75,96	pass
4577	FBgn0030512	CG9940	chrX	-	13701096	13701353	13688257	13688571	13718128	13718285	4577	22,47,23	0,0,0	29,66,43	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.971,1.0	0.01	1.0	1.0	1.0	1.0	0.971	1.0	chrX:-:13688257-13688571:13701096-13701353:13718128-13718285	22,47,23	29,67,43	pass
4578	FBgn0266418	wake	chr3R	+	22676908	22677463	22667979	22668042	22677592	22677671	4578	50,56,42	0,0,1	94,50,61	0,0,0	148	74	1.0	1.0	1.0,1.0,0.955	1.0,1.0,1.0	-0.015	1.0	1.0	0.955	1.0	1.0	1.0	chr3R:+:22667979-22668042:22676908-22677463:22677592-22677671	50,56,43	94,50,61	pass
4579	FBgn0266418	wake	chr3R	+	22675947	22676198	22667979	22668042	22676908	22677463	4579	4,1,0	22,29,23	0,4,2	60,29,33	148	74	0.928367682499	1.0	0.083,0.017,0.0	0.0,0.065,0.029	0.002	0.083	0.017	0.0	0.0	0.065	0.029	chr3R:+:22667979-22668042:22675947-22676198:22676908-22677463	26,30,23	60,33,35	pass
457	FBgn0032170	CG4658	chr2L	+	9958939	9959111	9957959	9958885	9959549	9960168	457	522,551,414	0,0,0	504,269,199	0,2,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.985,1.0	0.005	1.0	1.0	1.0	1.0	0.985	1.0	chr2L:+:9957959-9958885:9958939-9959111:9959549-9960168	522,551,414	504,271,199	pass
4580	FBgn0266418	wake	chr3R	+	22667979	22668042	22666760	22667038	22676908	22677463	4580	22,38,37	0,0,0	77,32,44	1,0,0	136	74	1.0	1.0	1.0,1.0,1.0	0.977,1.0,1.0	0.008	1.0	1.0	1.0	0.977	1.0	1.0	chr3R:+:22666760-22667038:22667979-22668042:22676908-22677463	22,38,37	78,32,44	pass
4581	FBgn0264449	CG43867	chrX	-	811593	811689	811026	811368	818405	818615	4581	0,1,2	3,3,1	0,0,0	6,1,5	148	74	0.572678266214	1.0	0.0,0.143,0.5	0.0,0.0,0.0	0.214	0.0	0.143	0.5	0.0	0.0	0.0	chrX:-:811026-811368:811593-811689:818405-818615	3,4,3	6,1,5	fail
4583	FBgn0264449	CG43867	chrX	-	893467	894305	893221	893314	927856	927975	4583	5,4,1	0,0,0	8,2,2	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.8,1.0,1.0	0.067	1.0	1.0	1.0	0.8	1.0	1.0	chrX:-:893221-893314:893467-894305:927856-927975	5,4,1	9,2,2	fail
4584	FBgn0046692	Stlk	chr2R	+	4562844	4563081	4546690	4547054	4564433	4564987	4584	114,144,109	0,1,0	104,109,45	1,1,0	148	74	1.0	1.0	1.0,0.986,1.0	0.981,0.982,1.0	0.008	1.0	0.986	1.0	0.981	0.982	1.0	chr2R:+:4546690-4547054:4562844-4563081:4564433-4564987	114,145,109	105,110,45	pass
4585	FBgn0046692	Stlk	chr2R	+	4562844	4563081	4560360	4560789	4564433	4564987	4585	145,192,153	0,1,1	116,112,58	0,0,2	148	74	1.0	1.0	1.0,0.99,0.987	1.0,1.0,0.935	0.014	1.0	0.99	0.987	1.0	1.0	0.935	chr2R:+:4560360-4560789:4562844-4563081:4564433-4564987	145,193,154	116,112,60	pass
4586	FBgn0046692	Stlk	chr2R	+	4560360	4560789	4546690	4547054	4564433	4565281	4586	40,53,36	0,1,0	56,34,29	1,1,0	148	74	1.0	1.0	1.0,0.964,1.0	0.966,0.944,1.0	0.018	1.0	0.964	1.0	0.966	0.944	1.0	chr2R:+:4546690-4547054:4560360-4560789:4564433-4565281	40,54,36	57,35,29	pass
458	FBgn0038277	RpS5b	chr3R	-	14900820	14900897	14900431	14900694	14900952	14901563	458	1,0,0	0,1,1	1,0,0	1,0,0	148	74	1.0	1.0	1.0,0.0,0.0	0.333,NA,NA	0.0	1.0	0.0	0.0	0.333	NA	NA	chr3R:-:14900431-14900694:14900820-14900897:14900952-14901563	1,1,1	2,0,0	fail
4592	FBgn0039261	CG6422	chr3R	-	25038420	25038516	25036622	25036717	25038845	25038879	4592	0,1,0	0,0,0	2,0,1	0,0,2	148	74	1.0	1.0	NA,1.0,NA	1.0,NA,0.2	0.4	NA	1.0	NA	1.0	NA	0.2	chr3R:-:25036622-25036717:25038420-25038516:25038845-25038879	0,1,0	2,0,3	fail
4593	FBgn0039261	CG6422	chr3R	-	25038652	25038674	25038420	25038516	25038845	25038879	4593	62,104,86	0,0,0	214,159,263	2,0,0	95	74	1.0	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004	1.0	1.0	1.0	0.988	1.0	1.0	chr3R:-:25038420-25038516:25038652-25038674:25038845-25038879	62,104,86	216,159,263	pass
4594	FBgn0039261	CG6422	chr3R	-	25038845	25038879	25038652	25038674	25038943	25039083	4594	55,94,59	0,0,0	192,145,225	1,0,0	107	74	1.0	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002	1.0	1.0	1.0	0.993	1.0	1.0	chr3R:-:25038652-25038674:25038845-25038879:25038943-25039083	55,94,59	193,145,225	pass
4595	FBgn0039261	CG6422	chr3R	-	25038420	25038674	25036622	25036717	25038845	25038879	4595	6,27,12	0,0,0	77,39,49	0,0,2	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.925	0.025	1.0	1.0	1.0	1.0	1.0	0.925	chr3R:-:25036622-25036717:25038420-25038674:25038845-25038879	6,27,12	77,39,51	fail
4596	FBgn0039261	CG6422	chr3R	-	25038210	25038318	25036622	25036717	25038420	25038516	4596	342,394,294	0,1,0	573,335,493	0,0,1	148	74	1.0	1.0	1.0,0.995,1.0	1.0,1.0,0.996	-0.0	1.0	0.995	1.0	1.0	1.0	0.996	chr3R:-:25036622-25036717:25038210-25038318:25038420-25038516	342,395,294	573,335,494	pass
4598	FBgn0036773	CG13698	chr3L	-	18099400	18099486	18090447	18090610	18105580	18106149	4598	2,0,0	0,0,0	2,1,0	0,2,0	148	74	1.0	1.0	1.0,NA,NA	1.0,0.2,NA	0.4	1.0	NA	NA	1.0	0.2	NA	chr3L:-:18090447-18090610:18099400-18099486:18105580-18106149	2,0,0	2,3,0	fail
459	FBgn0025681	CG3558	chr2L	+	2997491	2997530	2996501	2997059	2997790	2998726	459	55,38,31	65,59,59	25,27,7	49,25,39	112	74	0.307067444714	1.0	0.359,0.299,0.258	0.252,0.416,0.106	0.047	0.359	0.299	0.258	0.252	0.416	0.106	chr2L:+:2996501-2997059:2997491-2997530:2997790-2998726	120,97,90	74,52,46	pass
45	FBgn0026401	Nipped-B	chr2R	-	4699058	4699151	4695461	4695610	4719769	4720210	45	1,2,3	0,0,0	3,3,2	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.6,1.0,1.0	0.133	1.0	1.0	1.0	0.6	1.0	1.0	chr2R:-:4695461-4695610:4699058-4699151:4719769-4720210	1,2,3	4,3,2	fail
4601	FBgn0264305	CG43783	chr3L	-	8934230	8934308	8933565	8934140	8934404	8934596	4601	14,30,15	0,0,0	38,25,17	0,2,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.862,1.0	0.046	1.0	1.0	1.0	1.0	0.862	1.0	chr3L:-:8933565-8934140:8934230-8934308:8934404-8934596	14,30,15	38,27,17	fail
4602	FBgn0264305	CG43783	chr3L	-	8934230	8934311	8933565	8934140	8934404	8934596	4602	45,78,49	0,0,0	115,85,59	0,2,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.955,1.0	0.015	1.0	1.0	1.0	1.0	0.955	1.0	chr3L:-:8933565-8934140:8934230-8934311:8934404-8934596	45,78,49	115,87,59	pass
4604	FBgn0039461	CG5500	chr3R	+	26879478	26879836	26876629	26876755	26880084	26880459	4604	42,79,57	0,0,0	104,67,69	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006	1.0	1.0	1.0	0.981	1.0	1.0	chr3R:+:26876629-26876755:26879478-26879836:26880084-26880459	42,79,57	105,67,69	pass
4605	FBgn0034543	CG30152	chr2R	+	20671745	20671858	20671203	20671678	20672118	20672269	4605	193,337,264	0,0,0	435,260,223	1,1,0	148	74	1.0	1.0	1.0,1.0,1.0	0.995,0.992,1.0	0.004	1.0	1.0	1.0	0.995	0.992	1.0	chr2R:+:20671203-20671678:20671745-20671858:20672118-20672269	193,337,264	436,261,223	pass
4607	FBgn0032480	Edem2	chr2L	+	13195580	13195679	13195132	13195377	13195749	13197281	4607	116,125,92	0,0,0	159,88,87	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004	1.0	1.0	1.0	0.988	1.0	1.0	chr2L:+:13195132-13195377:13195580-13195679:13195749-13197281	116,125,92	160,88,87	pass
4608	FBgn0032480	Edem2	chr2L	+	13195580	13195679	13195132	13195404	13195749	13197281	4608	211,248,160	0,0,0	325,153,176	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.994,1.0,1.0	0.002	1.0	1.0	1.0	0.994	1.0	1.0	chr2L:+:13195132-13195404:13195580-13195679:13195749-13197281	211,248,160	326,153,176	pass
460	FBgn0025681	CG3558	chr2L	+	2993544	2994408	2993013	2993377	2994673	2995070	460	91,124,88	0,0,0	179,120,115	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.984,1.0	0.005	1.0	1.0	1.0	1.0	0.984	1.0	chr2L:+:2993013-2993377:2993544-2994408:2994673-2995070	91,124,88	179,121,115	pass
4610	FBgn0037612	CG8112	chr3R	+	8713880	8714053	8712932	8713770	8714145	8715263	4610	0,1,0	29,54,49	4,0,0	57,25,20	148	74	0.831649293621	1.0	0.0,0.009,0.0	0.034,0.0,0.0	-0.008	0.0	0.009	0.0	0.034	0.0	0.0	chr3R:+:8712932-8713770:8713880-8714053:8714145-8715263	29,55,49	61,25,20	pass
4611	FBgn0028675	Sur	chr2L	-	10184239	10184367	10183449	10183744	10184591	10185360	4611	118,160,128	0,0,0	106,78,55	1,3,0	148	74	0.39368720453	1.0	1.0,1.0,1.0	0.981,0.929,1.0	0.03	1.0	1.0	1.0	0.981	0.929	1.0	chr2L:-:10183449-10183744:10184239-10184367:10184591-10185360	118,160,128	107,81,55	pass
4612	FBgn0028675	Sur	chr2L	-	10185906	10186064	10185641	10185837	10186489	10187121	4612	77,108,91	0,0,0	145,73,59	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.967	0.011	1.0	1.0	1.0	1.0	1.0	0.967	chr2L:-:10185641-10185837:10185906-10186064:10186489-10187121	77,108,91	145,73,60	pass
4613	FBgn0261608	RpL37A	chr2L	+	5071102	5071157	5070999	5071030	5071226	5071355	4613	7387,11509,8453	0,0,0	16609,8352,9072	1,0,0	128	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr2L:+:5070999-5071030:5071102-5071157:5071226-5071355	7387,11509,8453	16610,8352,9072	pass
4614	FBgn0025864	Crag	chrX	+	8598073	8598154	8597411	8597714	8599030	8599463	4614	5,3,1	103,149,90	9,0,1	124,74,77	148	74	0.551588668868	1.0	0.024,0.01,0.006	0.035,0.0,0.006	-0.0	0.024	0.01	0.006	0.035	0.0	0.006	chrX:+:8597411-8597714:8598073-8598154:8599030-8599463	108,152,91	133,74,78	pass
4615	FBgn0025864	Crag	chrX	+	8595247	8595461	8594910	8595182	8595537	8595858	4615	117,168,98	0,0,0	211,55,57	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006	1.0	1.0	1.0	0.981	1.0	1.0	chrX:+:8594910-8595182:8595247-8595461:8595537-8595858	117,168,98	213,55,57	pass
4616	FBgn0030520	Pdcd4	chrX	-	13750585	13752027	13750315	13750455	13754829	13755406	4616	567,771,536	0,1,0	1143,645,977	0,0,0	148	74	1.0	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001	1.0	0.997	1.0	1.0	1.0	1.0	chrX:-:13750315-13750455:13750585-13752027:13754829-13755406	567,772,536	1143,645,977	pass
4617	FBgn0030520	Pdcd4	chrX	-	13750585	13752022	13750315	13750455	13754829	13755406	4617	361,457,326	0,1,0	418,151,131	0,0,0	148	74	1.0	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001	1.0	0.996	1.0	1.0	1.0	1.0	chrX:-:13750315-13750455:13750585-13752022:13754829-13755406	361,458,326	418,151,131	pass
4618	FBgn0030520	Pdcd4	chrX	-	13754829	13755061	13750585	13752027	13755252	13755406	4618	207,316,211	3,5,3	730,494,852	13,8,4	148	74	0.753190854421	1.0	0.972,0.969,0.972	0.966,0.969,0.991	-0.004	0.972	0.969	0.972	0.966	0.969	0.991	chrX:-:13750585-13752027:13754829-13755061:13755252-13755406	210,321,214	743,502,856	pass
4619	FBgn0030520	Pdcd4	chrX	-	13750315	13750455	13746639	13746848	13754829	13755406	4619	250,251,183	0,1,0	342,107,119	0,0,0	148	74	1.0	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003	1.0	0.992	1.0	1.0	1.0	1.0	chrX:-:13746639-13746848:13750315-13750455:13754829-13755406	250,252,183	342,107,119	pass
461	FBgn0085432	pan	chr4	+	99405	99475	94836	95002	107402	108694	461	85,113,72	0,0,1	131,159,152	0,0,0	143	74	1.0	1.0	1.0,1.0,0.974	1.0,1.0,1.0	-0.009	1.0	1.0	0.974	1.0	1.0	1.0	chr4:+:94836-95002:99405-99475:107402-108694	85,113,73	131,159,152	pass
4622	FBgn0266557	kis	chr2L	-	216076	216275	215033	215676	216344	216573	4622	85,121,89	0,0,0	317,193,123	1,1,0	148	74	1.0	1.0	1.0,1.0,1.0	0.994,0.99,1.0	0.005	1.0	1.0	1.0	0.994	0.99	1.0	chr2L:-:215033-215676:216076-216275:216344-216573	85,121,89	318,194,123	pass
4623	FBgn0266557	kis	chr2L	-	226115	226508	216631	218885	227371	227547	4623	79,113,62	0,3,0	342,110,111	3,3,2	148	74	0.227909970294	1.0	1.0,0.95,1.0	0.983,0.948,0.965	0.018	1.0	0.95	1.0	0.983	0.948	0.965	chr2L:-:216631-218885:226115-226508:227371-227547	79,116,62	345,113,113	pass
4624	FBgn0266557	kis	chr2L	-	215772	216007	215033	215676	216076	216275	4624	92,178,126	0,0,0	539,266,321	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002	1.0	1.0	1.0	0.993	1.0	1.0	chr2L:-:215033-215676:215772-216007:216076-216275	92,178,126	541,266,321	pass
4625	FBgn0266557	kis	chr2L	-	229929	229977	229172	229382	230537	230627	4625	0,0,0	30,52,49	0,1,0	153,67,43	121	74	1.0	1.0	0.0,0.0,0.0	0.0,0.009,0.0	-0.003	0.0	0.0	0.0	0.0	0.009	0.0	chr2L:-:229172-229382:229929-229977:230537-230627	30,52,49	153,68,43	pass
4626	FBgn0266557	kis	chr2L	-	229172	229382	228132	228281	230537	230627	4626	162,205,155	12,18,9	426,166,153	24,8,11	148	74	0.319649651229	1.0	0.871,0.851,0.896	0.899,0.912,0.874	-0.022	0.871	0.851	0.896	0.899	0.912	0.874	chr2L:-:228132-228281:229172-229382:230537-230627	174,223,164	450,174,164	pass
4627	FBgn0266557	kis	chr2L	-	229172	229382	227371	227547	230537	230627	4627	31,52,49	0,0,0	153,67,43	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.987,1.0,1.0	0.004	1.0	1.0	1.0	0.987	1.0	1.0	chr2L:-:227371-227547:229172-229382:230537-230627	31,52,49	154,67,43	pass
4628	FBgn0266557	kis	chr2L	-	228132	228281	227371	227547	229172	229382	4628	160,195,152	1,0,0	448,154,195	0,0,0	148	74	1.0	1.0	0.988,1.0,1.0	1.0,1.0,1.0	-0.004	0.988	1.0	1.0	1.0	1.0	1.0	chr2L:-:227371-227547:228132-228281:229172-229382	161,195,152	448,154,195	pass
4629	FBgn0266557	kis	chr2L	-	228132	228281	227371	227547	230537	230627	4629	40,60,55	0,0,0	199,63,95	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003	1.0	1.0	1.0	0.99	1.0	1.0	chr2L:-:227371-227547:228132-228281:230537-230627	40,60,55	200,63,95	pass
4632	FBgn0037060	CG10508	chr3L	+	21213128	21213491	21212781	21212957	21213843	21214097	4632	0,1,3	7,3,4	1,1,0	8,5,5	148	74	1.0	1.0	0.0,0.143,0.273	0.059,0.091,0.0	0.089	0.0	0.143	0.273	0.059	0.091	0.0	chr3L:+:21212781-21212957:21213128-21213491:21213843-21214097	7,4,7	9,6,5	fail
4633	FBgn0037060	CG10508	chr3L	+	21214611	21215112	21214150	21214376	21215372	21215501	4633	6,10,9	5,6,2	15,5,8	7,2,4	148	74	0.796471467347	1.0	0.375,0.455,0.692	0.517,0.556,0.5	-0.017	0.375	0.455	0.692	0.517	0.556	0.5	chr3L:+:21214150-21214376:21214611-21215112:21215372-21215501	11,16,11	22,7,12	fail
4635	FBgn0038803	CG5191	chr3R	+	20566428	20566609	20561146	20561411	20570601	20570649	4635	58,74,71	4,6,4	114,72,56	12,2,3	148	74	0.734219683661	1.0	0.879,0.86,0.899	0.826,0.947,0.903	-0.013	0.879	0.86	0.899	0.826	0.947	0.903	chr3R:+:20561146-20561411:20566428-20566609:20570601-20570649	62,80,75	126,74,59	pass
4636	FBgn0038803	CG5191	chr3R	+	20570601	20570649	20566428	20566609	20571089	20573000	4636	84,81,74	0,3,0	134,102,99	0,0,0	121	74	1.0	1.0	1.0,0.943,1.0	1.0,1.0,1.0	-0.019	1.0	0.943	1.0	1.0	1.0	1.0	chr3R:+:20566428-20566609:20570601-20570649:20571089-20573000	84,84,74	134,102,99	pass
4638	FBgn0029666	CG10803	chrX	+	3486082	3486184	3485649	3486021	3486312	3487530	4638	0,4,2	23,16,15	5,6,0	31,15,19	148	74	0.315919650341	1.0	0.0,0.111,0.063	0.075,0.167,0.0	-0.023	0.0	0.111	0.063	0.075	0.167	0.0	chrX:+:3485649-3486021:3486082-3486184:3486312-3487530	23,20,17	36,21,19	fail
4639	FBgn0029666	CG10803	chrX	+	3486082	3486178	3485649	3486021	3486312	3487530	4639	0,4,4	23,16,15	5,6,0	31,15,19	148	74	0.782916743666	1.0	0.0,0.111,0.118	0.075,0.167,0.0	-0.004	0.0	0.111	0.118	0.075	0.167	0.0	chrX:+:3485649-3486021:3486082-3486178:3486312-3487530	23,20,19	36,21,19	fail
463	FBgn0085432	pan	chr4	+	72320	72335	69325	69849	72403	72594	463	0,1,0	0,0,0	2,3,4	2,0,3	88	74	1.0	1.0	NA,1.0,NA	0.457,1.0,0.529	0.338	NA	1.0	NA	0.457	1.0	0.529	chr4:+:69325-69849:72320-72335:72403-72594	0,1,0	4,3,7	fail
4641	FBgn0053554	Nipped-A	chr2R	-	5241895	5242062	5210501	5210874	5245951	5246137	4641	0,3,3	0,0,0	1,9,3	0,1,0	148	74	1.0	1.0	NA,1.0,1.0	1.0,0.818,1.0	0.061	NA	1.0	1.0	1.0	0.818	1.0	chr2R:-:5210501-5210874:5241895-5242062:5245951-5246137	0,3,3	1,10,3	fail
4642	FBgn0053554	Nipped-A	chr2R	-	5241895	5242062	5204193	5204278	5245951	5246137	4642	0,3,3	0,0,0	2,7,4	0,2,0	148	74	1.0	1.0	NA,1.0,1.0	1.0,0.636,1.0	0.121	NA	1.0	1.0	1.0	0.636	1.0	chr2R:-:5204193-5204278:5241895-5242062:5245951-5246137	0,3,3	2,9,4	fail
4643	FBgn0053554	Nipped-A	chr2R	-	5241895	5242062	5212328	5212467	5245951	5246137	4643	0,4,4	0,0,0	8,9,4	2,0,1	148	74	1.0	1.0	NA,1.0,1.0	0.667,1.0,0.667	0.222	NA	1.0	1.0	0.667	1.0	0.667	chr2R:-:5212328-5212467:5241895-5242062:5245951-5246137	0,4,4	10,9,5	fail
4645	FBgn0053554	Nipped-A	chr2R	-	5212328	5212467	5210501	5210874	5245951	5246137	4645	30,35,20	0,0,0	95,52,64	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.963,1.0	0.012	1.0	1.0	1.0	1.0	0.963	1.0	chr2R:-:5210501-5210874:5212328-5212467:5245951-5246137	30,35,20	95,53,64	pass
4646	FBgn0053554	Nipped-A	chr2R	-	5212328	5212467	5210501	5210874	5241895	5242062	4646	30,36,21	0,0,0	100,54,64	0,2,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.931,1.0	0.023	1.0	1.0	1.0	1.0	0.931	1.0	chr2R:-:5210501-5210874:5212328-5212467:5241895-5242062	30,36,21	100,56,64	pass
4649	FBgn0053554	Nipped-A	chr2R	-	5212328	5212467	5204193	5204278	5241895	5242062	4649	0,1,1	0,0,0	9,6,4	1,0,1	148	74	1.0	1.0	NA,1.0,1.0	0.818,1.0,0.667	0.172	NA	1.0	1.0	0.818	1.0	0.667	chr2R:-:5204193-5204278:5212328-5212467:5241895-5242062	0,1,1	10,6,5	fail
4650	FBgn0053554	Nipped-A	chr2R	-	5180549	5181767	5177964	5178622	5241895	5242062	4650	102,145,136	0,0,0	202,85,72	3,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.971,1.0,1.0	0.01	1.0	1.0	1.0	0.971	1.0	1.0	chr2R:-:5177964-5178622:5180549-5181767:5241895-5242062	102,145,136	205,85,72	pass
4651	FBgn0053554	Nipped-A	chr2R	-	5180549	5181767	5177964	5178622	5184123	5184660	4651	103,145,135	0,2,0	204,85,73	0,0,0	148	74	1.0	1.0	1.0,0.973,1.0	1.0,1.0,1.0	-0.009	1.0	0.973	1.0	1.0	1.0	1.0	chr2R:-:5177964-5178622:5180549-5181767:5184123-5184660	103,147,135	204,85,73	pass
4652	FBgn0053554	Nipped-A	chr2R	-	5180549	5181767	5177964	5178622	5183506	5183626	4652	182,260,211	0,0,0	435,252,181	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003	1.0	1.0	1.0	0.991	1.0	1.0	chr2R:-:5177964-5178622:5180549-5181767:5183506-5183626	182,260,211	437,252,181	pass
4653	FBgn0053554	Nipped-A	chr2R	-	5245951	5246137	5242384	5242582	5250728	5251022	4653	28,32,28	0,0,0	82,88,30	0,2,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.957,1.0	0.014	1.0	1.0	1.0	1.0	0.957	1.0	chr2R:-:5242384-5242582:5245951-5246137:5250728-5251022	28,32,28	82,90,30	pass
4654	FBgn0053554	Nipped-A	chr2R	-	5217344	5217435	5204193	5204278	5241895	5242062	4654	17,26,15	0,0,0	90,59,35	1,0,1	148	74	1.0	1.0	1.0,1.0,1.0	0.978,1.0,0.946	0.025	1.0	1.0	1.0	0.978	1.0	0.946	chr2R:-:5204193-5204278:5217344-5217435:5241895-5242062	17,26,15	91,59,36	fail
4656	FBgn0053554	Nipped-A	chr2R	-	5217344	5217435	5212328	5212467	5241895	5242062	4656	34,51,33	0,1,1	151,110,59	7,2,1	148	74	1.0	1.0	1.0,0.962,0.943	0.915,0.965,0.967	0.019	1.0	0.962	0.943	0.915	0.965	0.967	chr2R:-:5212328-5212467:5217344-5217435:5241895-5242062	34,52,34	158,112,60	pass
4657	FBgn0053554	Nipped-A	chr2R	-	5217344	5217435	5212328	5212467	5245951	5246137	4657	17,25,18	0,0,0	65,63,27	2,0,1	148	74	0.365956079268	1.0	1.0,1.0,1.0	0.942,1.0,0.931	0.042	1.0	1.0	1.0	0.942	1.0	0.931	chr2R:-:5212328-5212467:5217344-5217435:5245951-5246137	17,25,18	67,63,28	fail
4658	FBgn0053554	Nipped-A	chr2R	-	5217344	5217435	5210501	5210874	5241895	5242062	4658	19,27,15	0,0,0	95,59,34	0,2,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.937,1.0	0.021	1.0	1.0	1.0	1.0	0.937	1.0	chr2R:-:5210501-5210874:5217344-5217435:5241895-5242062	19,27,15	95,61,34	fail
4659	FBgn0053554	Nipped-A	chr2R	-	5217344	5217435	5210501	5210874	5245951	5246137	4659	2,1,0	0,0,0	9,12,2	0,1,0	148	74	1.0	1.0	1.0,1.0,NA	1.0,0.857,1.0	0.048	1.0	1.0	NA	1.0	0.857	1.0	chr2R:-:5210501-5210874:5217344-5217435:5245951-5246137	2,1,0	9,13,2	fail
